qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
4a8d58f0085811ebbd5aac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.5745,0.25,94.0,0.5,0.0
00ce250d095f11ebbdafac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3636,0.5,77.0,1.0,1.0
c6128932093b11ebbdaeac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.4624,0.5,93.0,1.0,1.0
d6c5f2680bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3723,0.5,94.0,0.5,0.0
07626317086e11ebbd62ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3579,0.25,95.0,0.75,0.0
61f9bff8089711ebbd77ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.8488,0.5,86.0,0.5,0.0
c3e1ad9e090d11ebbdadac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5625,0.5,64.0,1.0,1.0
093fcf360bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.5,0.0
6a419ba2087611ebbd67ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.5714,0.5,91.0,0.5,0.0
9bd0c7e60bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.5,0.0
fdbb770408da11ebbd9cac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.2892,0.25,83.0,0.5,0.0
3cc74fb60bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
234c4f060bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.3229,0.5,96.0,1.0,1.0
c807422a0bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.2581,0.5,93.0,0.5,0.0
77119398087411ebbd67ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.2614,0.5,88.0,1.0,1.0
922587b80bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5,0.5,80.0,0.5,0.0
7de9188c088b11ebbd6fac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.5714,0.0,0.5,0.3659,0.5,82.0,0.5,0.0
ba3380fe0bdb11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.5,0.0
710d0e740bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5376,0.5,93.0,0.5,0.0
562aab540baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.2222,0.0,0.2,0.2083,0.5,96.0,1.0,1.0
9ab545800bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.5,0.0
61456758085411ebbd59ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.473,0.25,74.0,0.5,0.0
26f25e9d089c11ebbd78ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.7791,1.0,86.0,1.0,1.0
ce5bfc90086c11ebbd61ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5233,0.25,86.0,0.5,0.0
f893967608a811ebbd7fac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.6957,1.0,92.0,1.0,1.0
346a41b4084e11ebbd56ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.3125,0.5,96.0,0.5,0.0
bcbd76e608a111ebbd79ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.2283,0.25,92.0,0.5,0.0
f26542c808c511ebbd8fac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.5579,0.5,95.0,0.5,0.0
5b1e1f240bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.4156,0.5,77.0,0.5,0.0
b146f47c0bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,1.0
9c996f860bdb11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,1.0
f491b33e0bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.5,0.0
21d2a107091911ebbdaeac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.6629,1.0,89.0,1.0,1.0
10e63c10087211ebbd64ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.3804,0.25,92.0,0.5,0.0
5c7ce15a0bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.5,0.0
b0e112940bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3095,0.5,84.0,0.5,0.0
e6a74e020bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3125,0.5,96.0,0.5,0.0
0963c8b80bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.7424,0.5,66.0,0.5,0.0
09beb233086d11ebbd61ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.2421,0.5,95.0,1.0,1.0
963fffd60bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.5161,1.0,93.0,1.0,1.0
f0d6f50c08eb11ebbda7ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.2778,0.5,90.0,1.0,1.0
33d1a6d60bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3404,1.0,94.0,1.0,1.0
f31afa16094511ebbdaeac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.5,0.0,0.0,87.0,1.0,1.0
3654974a08df11ebbda0ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.4,0.3699,0.25,73.0,0.75,0.0
2d2fdefe085311ebbd59ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.5,0.0,0.0,90.0,1.0,1.0
7a01a52a089c11ebbd78ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.7143,0.5,91.0,0.5,0.0
d8a00ed40bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.3736,0.5,91.0,0.5,0.0
c37f944e08e611ebbda5ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3956,0.5,91.0,1.0,1.0
b670607d08b611ebbd88ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.25,1.0,1.0,0.6905,0.25,84.0,0.75,0.0
62a0531e0bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0
03f2846e0bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.6,0.25,0.5,80.0,1.0,1.0
98da1bb608d411ebbd96ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,1.0,0.5,90.0,0.75,0.0
bb792556091811ebbdaeac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.6667,0.2022,0.5,89.0,1.0,1.0
46e99a3d094111ebbdaeac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.5114,1.0,88.0,1.0,1.0
2f6aa3ba0bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.1818,0.0,0.2,0.0,0.0,91.0,1.0,1.0
41b295500bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,1.0
132a5430085d11ebbd5cac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0
08e7eb340bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.5,0.0
91ec5b380bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.5,0.0
bf5c81fa0bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.5,0.0
cf9a08f608c911ebbd92ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.25,0.0,0.0,84.0,0.5,0.0
0e5e54c908c211ebbd8bac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.8989,1.0,89.0,1.0,1.0
af1ee605093511ebbdaeac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.4024,1.0,82.0,1.0,1.0
3e0cebde0bd911eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3784,0.5,74.0,0.5,0.0
0518615a0bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.2766,0.5,94.0,1.0,1.0
3d22de280bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.2222,0.0,0.5,0.3854,0.5,96.0,0.5,0.0
b6afbad60bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3118,0.5,93.0,1.0,1.0
0b91d3200bdb11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.4535,0.5,86.0,0.5,0.0
1621c01108f011ebbda8ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.25,0.4429,0.5,70.0,1.0,1.0
8b5f752e0bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.129,0.5,93.0,0.5,0.0
5e02b99208b811ebbd88ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.6875,0.5,96.0,0.5,0.0
a809d3720bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.5,0.0
ade9a5980baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,1.0
8012a1e008af11ebbd83ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,1.0,0.5,87.0,0.5,0.0
d19a4bb80bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.5,0.0
b6b306fa0bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.5,0.0
d71f453b085811ebbd5bac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5341,0.25,88.0,0.5,0.0
2de71a8a0bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5588,0.5,68.0,0.5,0.0
cee7790e08cc11ebbd93ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,1.0,0.5,96.0,0.5,0.0
623ea4080bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.2857,0.0,0.0,62.0,0.5,0.0
8d9bf1c80bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.2222,0.0,0.5,0.0,0.0,89.0,0.5,0.0
572c3827088311ebbd6dac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.5,1.0,0.5,92.0,0.5,0.0
b1e64cc60bd911eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,1.0
0b9a520108c211ebbd8bac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,1.0,0.25,81.0,0.5,0.0
04e9521d088b11ebbd6fac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.2658,0.5,79.0,1.0,1.0
8522d9b2092011ebbdaeac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.6559,1.0,93.0,1.0,1.0
ec697d900bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.5,0.0
950bd11a090f11ebbdadac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.3053,0.5,95.0,1.0,1.0
c1b9c0ac0bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.0,0.0,94.0,0.5,0.0
d2c47e1008df11ebbda1ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.5,0.5,86.0,0.5,0.0
7b2bf8fc0bd911eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5591,0.5,93.0,1.0,1.0
b5ccab240bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.5,0.0
6a70f6f80bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
1f9e4658084f11ebbd56ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.3529,0.25,85.0,0.5,0.0
5caef2f8096411ebbdafac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.3256,0.5,86.0,1.0,1.0
b081e08408e111ebbda3ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.4286,0.25,91.0,0.5,0.0
f113f24e08ad11ebbd83ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,1.0,0.75,71.0,0.75,0.0
a6d397ea0bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3375,0.5,80.0,0.5,0.0
04a065a60bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.5,0.0
534fbfd00bd911eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.6667,1.0,1.0,0.5301,0.5,83.0,1.0,1.0
286461f808ba11ebbd88ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.5851,1.0,94.0,1.0,1.0
2fa40dae0bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.253,0.5,83.0,0.5,0.0
a19ca5c80bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.7436,0.5,78.0,0.5,0.0
6a807fc40bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.4,0.6842,0.5,76.0,0.5,0.0
1118315c0bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5366,0.5,82.0,0.5,0.0
185a906e0bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.5,0.2644,0.5,87.0,0.5,0.0
77f4e0140bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.5,0.0
2a98df6408d111ebbd95ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.4805,0.5,77.0,1.0,1.0
025359200bde11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.5,0.0
bd34477e0baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.8333,0.0,0.0,90.0,1.0,1.0
6a8a71280bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.5,1.0,1.0,0.6489,0.5,94.0,1.0,1.0
ef9cbeca0bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.5,1.0,1.0,1.0,1.0,84.0,1.0,1.0
c218a802090711ebbdadac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.4891,0.5,92.0,1.0,1.0
f94832c408b811ebbd88ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.0,0.0,69.0,0.5,0.0
8d2382e0085811ebbd5aac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.2874,0.5,87.0,1.0,1.0
86fb31260bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5165,0.5,91.0,1.0,1.0
18c0ccb1086911ebbd5eac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.7447,1.0,94.0,1.0,1.0
e6f8d00a089611ebbd76ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.4615,0.5,91.0,1.0,1.0
8919fb50085311ebbd59ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.5,0.6211,1.0,95.0,1.0,1.0
d5a61878086b11ebbd60ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.809,1.0,89.0,1.0,1.0
f6973183085a11ebbd5cac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.4022,0.25,92.0,0.5,0.0
fc031d360baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.2,0.0,0.0,76.0,0.5,0.0
e5c738900bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5385,0.5,91.0,0.5,0.0
6b466508097711ebbdb0ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.4719,0.5,89.0,1.0,1.0
46bd0bd6087511ebbd67ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.0,0.0,79.0,0.5,0.0
d1bdbdbe087711ebbd67ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.6809,0.5,94.0,0.75,0.0
6152f66c08df11ebbda0ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.4946,0.25,93.0,0.5,0.0
98a3e5e9089111ebbd73ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.4235,0.5,85.0,0.5,0.0
6946f8d20baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.2222,0.0,0.3333,0.0,0.0,94.0,0.5,0.0
3d4662300bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.6667,0.0,0.0,95.0,0.5,0.0
c504923408fe11ebbdadac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.5761,1.0,92.0,1.0,1.0
922a629c0bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.6,0.0,0.0,86.0,0.5,0.0
0e967bac08a711ebbd7fac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.8542,0.5,96.0,0.5,0.0
c1aa9b640bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.4674,0.5,92.0,1.0,1.0
dba424900baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.3636,0.5,88.0,0.5,0.0
f4cc9d4908b311ebbd86ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,1.0,0.5,66.0,0.5,0.0
6b850e0e0baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.2857,0.0,0.6667,0.6711,0.5,76.0,1.0,1.0
abce7ee208b111ebbd85ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.5,0.4588,0.5,85.0,0.5,0.0
6615041e0bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.2747,0.5,91.0,0.5,0.0
dc4754a80bdc11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.7284,0.5,81.0,0.5,0.0
6bd86dd4087f11ebbd6bac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.4301,0.25,93.0,0.5,0.0
98ab6cfe08c411ebbd8eac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.5543,0.25,92.0,0.5,0.0
c30b9f8108b211ebbd85ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.0,0.0,66.0,1.0,1.0
49e0153808ac11ebbd82ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,1.0,0.5,83.0,0.5,0.0
2fcc3e3e0bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,1.0,1.0,0.0,0.0,96.0,1.0,1.0
8a6610400bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.5526,0.5,76.0,0.5,0.0
e172d3b20baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3474,0.5,95.0,1.0,1.0
c365be0608ae11ebbd83ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,0.0,0.0,0.4842,0.5,95.0,1.0,1.0
a9406286088d11ebbd70ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.0,0.0,88.0,0.5,0.0
6b84004a0baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.4,0.0,0.0,58.0,0.5,0.0
caa0a77908ac11ebbd83ac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,1.0,0.5,80.0,0.5,0.0
63a51a37096711ebbdafac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.5556,1.0,90.0,1.0,1.0
647eba07088f11ebbd72ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.4062,0.5,96.0,1.0,1.0
6e765ee508f611ebbdaaac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.4301,1.0,93.0,1.0,1.0
dc6e054e0baf11ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.5,0.0
5c82bfe20bdb11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.3333,0.0,0.0,86.0,1.0,1.0
47a59362091411ebbdadac1f6bf848b6,chunk_packed_96,chunk,packed,1.0,1.0,1.0,1.0,0.561,1.0,82.0,1.0,1.0
5bab48ec0bda11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.1789,0.5,95.0,0.5,0.0
d3c779240bdd11eba7f7acde48001122,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3803,0.5,71.0,1.0,1.0
57e0ae020bb011ebab90acde48001122,chunk_packed_96,chunk,packed,0.0,0.1818,0.0,0.2857,0.3438,0.5,96.0,1.0,1.0
9e2fc7ef08c711ebbd91ac1f6bf848b6,chunk_packed_96,chunk,packed,0.0,0.0,0.0,0.0,0.3474,0.25,95.0,0.5,0.0
