qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
2hop__231890_595414,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.0,0.0,150.0,0.5,0.0
2hop__342746_679190,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0
2hop__860241_766393,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.2642,0.5,159.0,0.5,0.0
2hop__29368_29376,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0
2hop__29367_29376,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0
2hop__21075_5028,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3548,0.5,155.0,1.0,1.0
2hop__557411_652060,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0
2hop__677929_696450,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.2357,0.5,157.0,0.5,0.0
2hop__132909_33564,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
2hop__199216_33564,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__133241_33564,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__636597_480615,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2293,0.5,157.0,0.5,0.0
2hop__373759_136043,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2384,0.5,151.0,0.0,0.0
2hop__709357_136043,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1783,0.5,157.0,1.0,1.0
2hop__32254_84601,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.2867,0.5,150.0,1.0,1.0
2hop__471509_136043,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,1.0,1.0
2hop__87589_362941,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__61318_362941,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2597,0.5,154.0,0.5,0.0
2hop__20268_42004,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,137.0,1.0,1.0
2hop__159902_362941,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0
2hop__42027_42004,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,1.0,1.0
2hop__648648_173389,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1772,0.5,158.0,0.5,0.0
2hop__477492_240386,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4658,0.5,146.0,0.5,0.0
2hop__776377_857193,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,145.0,0.5,0.0
2hop__29752_814677,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0
2hop__77601_814677,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,1.0,1.0
2hop__497191_129669,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2484,0.5,153.0,0.5,0.0
2hop__311694_129669,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,152.0,0.5,0.0
2hop__819974_129669,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2829,0.5,152.0,0.5,0.0
2hop__199513_13732,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,154.0,1.0,1.0
2hop__13731_801817,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0
2hop__865961_159109,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3377,0.5,151.0,0.5,0.0
2hop__728887_159109,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,0.5,0.0
2hop__827995_159109,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
2hop__159215_779396,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,157.0,0.5,0.0
2hop__119423_779396,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__115515_779396,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__665660_135481,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.2468,0.5,158.0,1.0,1.0
2hop__201704_135481,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.2449,0.5,147.0,1.0,1.0
2hop__861157_135481,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.0,0.0,155.0,1.0,1.0
2hop__495316_660579,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.141,0.5,156.0,0.5,0.0
2hop__478978_124498,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,155.0,0.5,0.0
2hop__543853_124498,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
2hop__335899_124498,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__517145_367341,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1938,0.5,160.0,0.5,0.0
2hop__92051_827343,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0
2hop__89764_827343,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.32,0.5,150.0,0.5,0.0
2hop__59048_827343,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.2704,0.5,159.0,0.0,0.0
2hop__14121_15463,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,1.0,1.0
2hop__817096_15463,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0
2hop__14095_15463,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0
2hop__485221_544917,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3125,0.5,160.0,0.5,0.0
2hop__198459_61845,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4104,0.5,134.0,0.5,0.0
2hop__563476_61845,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2971,0.5,138.0,0.0,0.0
2hop__622308_61845,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
2hop__135653_669373,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3667,0.5,150.0,0.5,0.0
2hop__135652_669373,chunk_packed_160,chunk,packed,0.0,0.3333,0.0,0.0,0.0,137.0,0.5,0.0
2hop__135651_669373,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3793,0.5,145.0,0.5,0.0
2hop__256336_714772,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0
2hop__199513_801817,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,148.0,0.5,0.0
2hop__391857_162018,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2,0.5,150.0,0.5,0.0
2hop__645448_77615,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0
2hop__123104_77615,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2143,0.5,154.0,1.0,1.0
2hop__701525_342810,chunk_packed_160,chunk,packed,0.0,0.5,1.0,0.3333,1.0,156.0,0.5,0.0
2hop__668407_683671,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3933,0.5,150.0,1.0,1.0
2hop__286093_361551,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.0,0.0,152.0,0.5,0.0
2hop__124592_402641,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0
2hop__256553_617289,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,135.0,0.0,0.0
2hop__124412_402641,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,147.0,1.0,1.0
2hop__706637_93362,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
2hop__780652_93362,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,153.0,0.5,0.0
2hop__771727_93362,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,0.5,0.0
2hop__499003_853511,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.0,0.0,158.0,0.5,0.0
2hop__822965_165304,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.125,0.5,160.0,0.5,0.0
2hop__156085_436709,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,146.0,0.5,0.0
2hop__31585_61048,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,151.0,0.5,0.0
2hop__94507_654855,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.18,0.5,150.0,0.5,0.0
2hop__82858_654855,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,0.0774,0.5,155.0,1.0,1.0
2hop__62823_654855,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,139.0,0.5,0.0
2hop__827755_156034,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2138,0.5,159.0,0.5,0.0
2hop__800166_156034,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2138,0.5,145.0,0.5,0.0
2hop__742831_156034,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2897,0.5,145.0,0.5,0.0
2hop__50910_177869,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.0,0.0,157.0,0.5,0.0
2hop__82270_177869,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,155.0,0.5,0.0
2hop__76314_177869,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.1923,0.5,156.0,0.5,0.0
2hop__401710_456439,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.1935,0.5,155.0,0.5,0.0
2hop__613959_135844,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3312,0.5,157.0,0.5,0.0
2hop__258940_135844,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1284,0.5,148.0,0.5,0.0
2hop__747894_135844,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,144.0,0.5,0.0
2hop__16581_16525,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,141.0,1.0,1.0
2hop__640262_122868,chunk_packed_160,chunk,packed,0.0,0.25,0.0,0.2089,0.5,158.0,0.5,0.0
2hop__632234_122868,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.18,0.5,150.0,0.5,0.0
2hop__849534_122868,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.1887,0.5,159.0,0.5,0.0
2hop__83460_456238,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4392,0.5,148.0,1.0,1.0
2hop__89991_58067,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2109,0.5,147.0,0.5,0.0
2hop__160223_58067,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0
2hop__158010_58067,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
2hop__439614_349102,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,1.0,1.0
2hop__747758_58067,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0
2hop__77775_162341,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
2hop__55966_162341,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0
2hop__43776_162341,chunk_packed_160,chunk,packed,0.0,0.5714,0.0,0.0,0.0,152.0,0.0,0.0
2hop__703493_162341,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,139.0,0.5,0.0
2hop__153573_44085,chunk_packed_160,chunk,packed,0.0,0.8,1.0,0.0,0.0,156.0,0.5,0.0
2hop__153573_109006,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,147.0,0.5,0.0
2hop__153573_45901,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3688,0.5,141.0,0.5,0.0
2hop__551235_310309,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
2hop__7046_44085,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.0,0.0,143.0,0.5,0.0
2hop__488811_30078,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,150.0,0.5,0.0
2hop__150866_11402,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,151.0,1.0,1.0
2hop__488811_30113,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1613,0.5,155.0,1.0,1.0
2hop__488811_30110,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1562,0.5,160.0,0.5,0.0
2hop__257831_123283,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__40270_11402,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,141.0,0.5,0.0
2hop__847433_11402,chunk_packed_160,chunk,packed,0.0,0.5,1.0,0.0,0.0,152.0,1.0,1.0
2hop__208602_11402,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3684,0.5,152.0,0.5,0.0
2hop__567471_123283,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1484,0.5,155.0,0.5,0.0
2hop__574496_123283,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0
2hop__8347_8311,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.375,1.0,160.0,1.0,1.0
2hop__71034_343058,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
2hop__109131_343058,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
2hop__56851_343058,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5541,0.5,148.0,0.5,0.0
2hop__14092_8311,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,132.0,0.5,0.0
2hop__422295_8311,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3758,0.5,157.0,0.5,0.0
2hop__176712_8311,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,136.0,1.0,1.0
2hop__159741_161674,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,138.0,0.5,0.0
2hop__159741_40169,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,148.0,0.5,0.0
2hop__88906_55840,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,126.0,0.5,0.0
2hop__71755_463572,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0
2hop__67956_463572,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.0,0.0,135.0,0.0,0.0
2hop__398344_85513,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1895,0.5,153.0,0.5,0.0
2hop__42578_55840,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,150.0,0.5,0.0
2hop__28203_55840,chunk_packed_160,chunk,packed,0.0,0.6667,0.0,0.0,0.0,150.0,0.5,0.0
2hop__64323_55840,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,150.0,1.0,1.0
2hop__85713_84469,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,140.0,0.5,0.0
2hop__79875_84469,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,155.0,0.5,0.0
2hop__79875_72187,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2968,0.5,155.0,0.5,0.0
2hop__85713_72187,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,152.0,0.5,0.0
2hop__204146_850295,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,140.0,0.5,0.0
2hop__28287_89399,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
2hop__84103_345851,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,138.0,0.5,0.0
2hop__142621_225454,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.2635,0.5,148.0,0.5,0.0
2hop__86689_728109,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3208,0.5,159.0,0.0,0.0
2hop__38828_89399,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
2hop__587048_621800,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2157,0.5,153.0,0.5,0.0
2hop__86458_20273,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0
2hop__609313_20273,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.162,0.5,142.0,1.0,1.0
2hop__799936_20273,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2532,0.5,154.0,0.5,0.0
2hop__13986_161674,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,141.0,0.5,0.0
2hop__433694_20273,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3312,0.5,157.0,0.5,0.0
2hop__13986_40169,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__25344_88628,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
2hop__657913_88628,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2038,0.5,157.0,0.5,0.0
2hop__734057_88628,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.6494,1.0,154.0,1.0,1.0
2hop__95878_88628,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,154.0,0.5,0.0
2hop__726892_131968,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
2hop__693157_131890,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0
2hop__611178_131968,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4497,0.5,149.0,1.0,1.0
2hop__728969_131890,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1399,0.5,143.0,0.5,0.0
2hop__30032_46621,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.4296,0.5,142.0,0.5,0.0
2hop__135822_46621,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,158.0,0.0,0.0
2hop__581084_828685,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.4823,1.0,141.0,1.0,1.0
2hop__40697_46621,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.2215,0.5,158.0,0.5,0.0
2hop__157737_46621,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,137.0,0.5,0.0
2hop__39063_212301,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0
2hop__25396_593388,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5467,0.5,150.0,1.0,1.0
2hop__25396_212301,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,155.0,0.5,0.0
2hop__39063_593388,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5714,0.5,147.0,0.5,0.0
2hop__153532_72380,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2569,0.5,144.0,0.5,0.0
2hop__619265_72380,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,0.5,0.0
2hop__37765_85990,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0
2hop__623501_297043,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.3448,0.5,145.0,0.5,0.0
2hop__46550_85990,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,148.0,0.5,0.0
2hop__30741_85990,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0
2hop__66149_85990,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3046,0.5,151.0,1.0,1.0
2hop__216535_370666,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2323,0.5,155.0,0.5,0.0
2hop__846388_19320,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,133.0,0.5,0.0
2hop__91211_90973,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,150.0,0.0,0.0
2hop__48033_90973,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,159.0,0.5,0.0
2hop__64175_90973,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,159.0,0.0,0.0
