qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
5a86fde6554299211dda2b7f,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.1562,0.5,160.0,0.5,0.0
5a8198565542995ce29dcc13,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.4867,1.0,150.0,1.0,1.0
5a79332555429907847277e7,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4365,1.0,126.0,1.0,1.0
5ac31602554299741d48a1bf,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.239,0.5,159.0,0.5,0.0
5ae4a2e25542996836b02cee,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.5714,1.0,154.0,1.0,1.0
5a8192045542995ce29dcc04,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4437,1.0,151.0,1.0,1.0
5a817d8c55429903bc27b974,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.6042,1.0,144.0,1.0,1.0
5adf0ae45542992d7e9f9286,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.5886,1.0,158.0,1.0,1.0
5a7309a15542992359bc320c,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.5298,1.0,151.0,1.0,1.0
5ac54f8d5542993e66e822f5,chunk_packed_160,chunk,packed,0.0,0.5,1.0,1.0,0.4125,1.0,160.0,1.0,1.0
5ae5cf625542996de7b71a22,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.75,0.0,0.0,154.0,1.0,1.0
5ae1d5a3554299234fd04319,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3291,0.5,158.0,0.5,0.0
5ab6390f5542995eadeeff7a,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.3613,0.5,155.0,1.0,1.0
5a7344e95542991f9a20c6ce,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4476,0.5,143.0,1.0,1.0
5ac2ed41554299218029db96,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3205,0.5,156.0,1.0,1.0
5ae0536755429924de1b70a6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.1039,0.5,154.0,1.0,1.0
5aba7cb455429901930fa7eb,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.8255,1.0,149.0,1.0,1.0
5ac083b0554299294b21900d,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.2786,1.0,140.0,1.0,1.0
5a7d1bf65542995ed0d165f0,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3464,1.0,153.0,1.0,1.0
5a81a2705542990a1d231e30,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.5472,1.0,159.0,1.0,1.0
5a82626655429966c78a6a08,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.7452,1.0,157.0,1.0,1.0
5a88a23f5542997e5c09a652,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.635,1.0,137.0,1.0,1.0
5ae518ae5542993aec5ec13c,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.2763,0.5,152.0,1.0,1.0
5a8d227a554299585d9e37b1,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2961,0.5,152.0,0.5,0.0
5ae5dae2554299546bf82fa4,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3,0.5,130.0,1.0,1.0
5ac0e0c75542997d64295a6e,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.7389,1.0,157.0,1.0,1.0
5a8268aa55429940e5e1a8aa,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.1727,0.5,139.0,0.5,0.0
5a79c1095542996c55b2dc62,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4891,1.0,137.0,1.0,1.0
5ae18d615542997283cd2229,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.0,0.0,153.0,0.5,0.0
5ae0156455429942ec259c15,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2595,0.5,158.0,1.0,1.0
5a876f785542993e715abf42,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.4803,1.0,152.0,1.0,1.0
5ae25d2b554299495565da46,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4266,0.5,143.0,1.0,1.0
5a9068f85542990a98493623,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.474,0.5,154.0,1.0,1.0
5a772c395542993735360207,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3333,0.0,0.0,143.0,0.0,0.0
5a80522b5542996402f6a4c1,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.3806,0.5,155.0,1.0,1.0
5add60905542995b365fab1d,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3333,0.0,0.0,141.0,1.0,1.0
5a75092b55429916b0164242,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.1911,0.5,157.0,0.5,0.0
5adf8ade5542993344016ce8,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.575,1.0,160.0,1.0,1.0
5ae25e835542992decbdccd1,chunk_packed_160,chunk,packed,0.0,0.4,0.0,0.4,0.1195,0.5,159.0,0.5,0.0
5a8013e45542995d8a8ddf41,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3191,0.5,141.0,1.0,1.0
5a871a5e5542996432c5721e,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.4145,0.5,152.0,1.0,1.0
5ae0c9dd5542993d6555ec69,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.7647,1.0,136.0,1.0,1.0
5abd8c295542992ac4f382ab,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4868,1.0,152.0,1.0,1.0
5a8b8b3a5542995d1e6f13e5,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2437,0.5,160.0,0.5,0.0
5ae6363b55429929b0807af0,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2406,0.5,133.0,0.5,0.0
5ac0b8395542996f0d89cc21,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.5,0.0
5adf3e835542993a75d26442,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.2595,0.5,158.0,1.0,1.0
5a731a635542994cef4bc458,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.5188,0.5,160.0,0.5,0.0
5adcc90c5542990d50227d1b,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4894,0.5,141.0,0.5,0.0
5ae402085542995dadf242ca,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.4295,1.0,156.0,1.0,1.0
5a81d19b55429926c1cdad90,chunk_packed_160,chunk,packed,0.0,0.6667,0.0,0.5,0.2579,0.5,159.0,1.0,1.0
5a77174f55429966f1a36c4c,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.5,0.0
5a79395455429970f5fffe7d,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.2715,0.5,151.0,1.0,1.0
5a886886554299206df2b258,chunk_packed_160,chunk,packed,0.0,0.2857,1.0,1.0,0.7551,1.0,147.0,1.0,1.0
5adfb10855429942ec259af9,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.2875,1.0,160.0,1.0,1.0
5ae0d7315542990adbacf678,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4503,1.0,151.0,1.0,1.0
5a790f5e55429970f5fffe40,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.8503,1.0,147.0,1.0,1.0
5ae1b2b9554299422ee99684,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0
5a792ad055429907847277d1,chunk_packed_160,chunk,packed,0.0,0.3333,1.0,1.0,0.7671,1.0,146.0,1.0,1.0
5a8ce851554299441c6b9f6c,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3333,0.449,0.5,147.0,0.5,0.0
5add67915542992200553af8,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.8438,1.0,160.0,1.0,1.0
5ab90fdd55429916710eb0fc,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3974,1.0,151.0,1.0,1.0
5ae55b8255429908b63265ef,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4231,0.5,156.0,1.0,1.0
5ac213805542992f1f2b37e7,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.5556,1.0,153.0,1.0,1.0
5adce88b5542992c1e3a249a,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2829,0.5,152.0,0.5,0.0
5ac403c45542997ea680c9b5,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2556,0.5,133.0,0.5,0.0
5adcd2435542992c1e3a241b,chunk_packed_160,chunk,packed,0.0,0.8,0.0,1.0,0.6375,1.0,160.0,1.0,1.0
5a8078d85542995d8a8ddf78,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.0,0.0,156.0,1.0,1.0
5a85dfcc5542994775f60673,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.6599,1.0,147.0,1.0,1.0
5abd1b6e55429933744ab729,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.425,1.0,160.0,1.0,1.0
5ae33a3b5542992f92d8224a,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.3099,0.5,142.0,1.0,1.0
5a899bf955429946c8d6e959,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.363,0.5,146.0,1.0,1.0
5a78bd515542990784727749,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.2468,0.5,154.0,0.5,0.0
5a8f155e554299458435d54c,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2,0.4487,0.5,156.0,1.0,1.0
5a7bd25a554299294a54ab13,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3396,0.5,159.0,1.0,1.0
5ac458f8554299204fd21f2a,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.6582,1.0,158.0,1.0,1.0
5a801f215542992bc0c4a6b2,chunk_packed_160,chunk,packed,0.0,0.5,1.0,1.0,0.6739,1.0,138.0,1.0,1.0
5a8b91d25542995d1e6f13fc,chunk_packed_160,chunk,packed,0.0,0.8,1.0,1.0,0.4969,1.0,159.0,1.0,1.0
5a863ff0554299211dda2ac6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.5068,1.0,148.0,1.0,1.0
5a80abec5542996402f6a5e1,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.6014,1.0,148.0,1.0,1.0
5a734acf5542991f9a20c6ec,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3333,0.5535,1.0,159.0,1.0,1.0
5a7647b85542992d0ec0608a,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3878,0.5,147.0,1.0,1.0
5abc8d00554299700f9d78fd,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4688,0.5,160.0,1.0,1.0
5a8089dc5542992bc0c4a765,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.5563,0.5,151.0,1.0,1.0
5a8ab6be5542992d82986f5f,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2583,0.5,151.0,1.0,1.0
5a72429355429971e9dc9375,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.0938,0.5,160.0,0.5,0.0
5ac4f2e755429924173fb503,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.4698,1.0,149.0,1.0,1.0
5ab6ecd85542991d322236cf,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4964,1.0,139.0,1.0,1.0
5adf85e05542993344016cba,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.5753,1.0,146.0,1.0,1.0
5a7455eb55429979e2882908,chunk_packed_160,chunk,packed,0.0,0.4,1.0,1.0,0.5833,1.0,132.0,1.0,1.0
5ac385f8554299741d48a279,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4653,0.5,144.0,1.0,1.0
5ac0a18a5542992a796ded41,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.5,0.0
5ae3606b5542991a06ce99a8,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3333,0.5855,1.0,152.0,1.0,1.0
5a71231a5542994082a3e5c4,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3806,1.0,155.0,1.0,1.0
5a7d19d85542995ed0d165e8,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.5419,0.5,155.0,1.0,1.0
5ae791245542997b22f6a7a3,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.3245,0.5,151.0,1.0,1.0
5a7d2afb554299452d57bb41,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.55,1.0,160.0,1.0,1.0
5abcfa6f5542993a06baf9c7,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4771,1.0,153.0,1.0,1.0
5a7c00a55542996dd594b87e,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.6382,1.0,152.0,1.0,1.0
5ae64ba755429929b0807b25,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2,0.0,0.0,140.0,0.5,0.0
5adfc11e55429942ec259b3a,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.6412,1.0,131.0,1.0,1.0
5ab596d95542992aa134a371,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.5723,1.0,159.0,1.0,1.0
5ae206c45542994d89d5b311,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.6544,1.0,136.0,1.0,1.0
5ae544d75542990ba0bbb249,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4416,1.0,154.0,1.0,1.0
5abbb116554299642a094b1d,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4043,0.5,141.0,1.0,1.0
5a7759fc5542993569682d60,chunk_packed_160,chunk,packed,0.0,0.6,1.0,1.0,0.4026,1.0,154.0,1.0,1.0
5a7b89a3554299294a54a9e3,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
5a8a09ff5542992d82986e6b,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.3462,0.5,156.0,0.5,0.0
5ade747555429939a52fe8c5,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.302,0.5,149.0,1.0,1.0
5ab808b85542991d3222380d,chunk_packed_160,chunk,packed,0.0,0.4,0.0,0.3333,0.3099,0.5,142.0,0.5,0.0
5ae5be475542990ba0bbb2c6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4204,0.5,157.0,1.0,1.0
5a88ba465542993e715ac089,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.3312,0.5,160.0,1.0,1.0
5ab2c6d955429916697740c3,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.585,1.0,147.0,1.0,1.0
5a7c762d55429935c91b51c7,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.5,0.0
5ac325495542995ef918c12e,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.2041,0.5,147.0,0.5,0.0
5a8a833855429970aeb702fe,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2922,0.5,154.0,0.5,0.0
5a8c7057554299653c1aa066,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.6667,1.0,144.0,1.0,1.0
5ae733dc5542991e8301cbd1,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.5308,0.5,130.0,1.0,1.0
5a86ec9f55429960ec39b6d7,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.0,0.4679,1.0,156.0,1.0,1.0
5ac3a0b25542993915413838,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.7771,1.0,157.0,1.0,1.0
5adfd30c55429906c02daa53,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.6096,1.0,146.0,1.0,1.0
5a88f7bf5542997e5c09a6dd,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3791,1.0,153.0,1.0,1.0
5adfa22655429942ec259ac4,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.6857,1.0,140.0,1.0,1.0
5ac31a73554299741d48a1e9,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.5,1.0,156.0,1.0,1.0
5a72634d5542997f82783994,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.443,1.0,158.0,1.0,1.0
5a85ea095542994775f606a8,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.1806,0.5,144.0,0.5,0.0
5a81e8ea5542995ce29dcc73,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.2838,0.5,148.0,1.0,1.0
5ab2082f554299722f9b4c9f,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2194,0.5,155.0,1.0,1.0
5a7eb22655429930675135cb,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.4873,0.5,158.0,0.5,0.0
5a79cabc5542994f819ef0a1,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.669,1.0,145.0,1.0,1.0
5add6f975542992200553b18,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.3841,0.5,151.0,1.0,1.0
5a74879255429974ef308c1d,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.4564,1.0,149.0,1.0,1.0
5a8ccea555429941ae14deeb,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.1987,0.5,156.0,0.5,0.0
5a8b56d655429949d91db557,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.3563,0.5,160.0,1.0,1.0
5adc2b6255429947ff173901,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4371,0.5,151.0,0.5,0.0
5ac440385542997ea680ca4e,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4599,1.0,137.0,1.0,1.0
5a846da0554299334474611e,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.2138,0.5,159.0,1.0,1.0
5a7354d55542994cef4bc55a,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.2153,0.5,144.0,1.0,1.0
5ac3a76e554299741d48a2be,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.7237,1.0,152.0,1.0,1.0
5a8740ee5542994846c1cd35,chunk_packed_160,chunk,packed,0.0,0.8,1.0,1.0,0.4395,1.0,157.0,1.0,1.0
5a7c96765542990527d554d8,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.2994,1.0,157.0,1.0,1.0
5aba85335542994dbf01992d,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4013,0.5,157.0,1.0,1.0
5a849c1b5542997175ce1ef9,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.3067,1.0,150.0,1.0,1.0
5ab9b7d555429970cfb8eb7a,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.2179,0.5,156.0,0.5,0.0
5ac3e22d5542997ea680c976,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.2185,0.5,151.0,1.0,1.0
5aba768c55429901930fa7e0,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.5232,0.5,151.0,0.5,0.0
5addb1515542995b365fab60,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.7987,1.0,149.0,1.0,1.0
5abe689a55429976d4830b16,chunk_packed_160,chunk,packed,0.0,0.4444,1.0,1.0,0.2353,0.5,153.0,1.0,1.0
5aded1595542995ec70e8f29,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.4932,1.0,148.0,1.0,1.0
5ab89cc25542991b5579efc3,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.25,0.3125,0.5,160.0,0.5,0.0
5abe84a95542991f6610619b,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.3709,0.5,151.0,1.0,1.0
5add10ca5542994ed6169c59,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.6378,1.0,127.0,1.0,1.0
5a8849ac5542996e4f308932,chunk_packed_160,chunk,packed,0.0,0.6667,1.0,1.0,0.2606,0.5,142.0,0.5,0.0
5ae0335655429925eb1afc28,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.1761,0.5,159.0,1.0,1.0
5a7f6fd75542992e7d278cfa,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.375,0.5,160.0,1.0,1.0
5ade8bd955429975fa854f04,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.329,0.5,155.0,1.0,1.0
5a7fb6625542994857a767cc,chunk_packed_160,chunk,packed,0.0,0.2857,0.0,0.4,0.0,0.0,134.0,1.0,1.0
5a7912f655429974737f796c,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.1667,0.5,144.0,0.5,0.0
5ab868e755429919ba4e22e3,chunk_packed_160,chunk,packed,0.0,0.8571,1.0,1.0,0.6014,1.0,148.0,1.0,1.0
5ae1af14554299234fd042c4,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.0,0.325,1.0,160.0,1.0,1.0
5ab3c53955429969a97a81b9,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
5abe03635542991f661060a5,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,1.0,1.0,152.0,1.0,1.0
5adc396155429944faac2479,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.0,0.3101,1.0,158.0,1.0,1.0
5ac42f42554299076e296d88,chunk_packed_160,chunk,packed,0.0,0.8,1.0,1.0,0.5724,1.0,145.0,1.0,1.0
5aba5c625542994dbf0198f2,chunk_packed_160,chunk,packed,0.0,0.0,1.0,1.0,0.2038,0.5,157.0,1.0,1.0
5a8ee7c95542990e94052bb1,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.5,0.0
5a7b3a2455429927d897bf5c,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.2177,0.5,147.0,1.0,1.0
5a7f7c285542994857a76746,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.451,0.5,153.0,1.0,1.0
5ae2ce505542996483e64a72,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.3247,0.5,154.0,0.5,0.0
5ab8b02d5542991b5579efdb,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.0,0.7379,1.0,145.0,1.0,1.0
5ac50bca55429924173fb57f,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.2836,0.5,134.0,0.5,0.0
5a78fe8155429970f5fffe11,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.1351,0.5,148.0,1.0,1.0
5ab2383155429970612095c1,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.0,0.3487,0.5,152.0,1.0,1.0
5abd7d0c55429924427fd010,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.3786,1.0,140.0,1.0,1.0
5ac1a04e5542991316484b63,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.0,0.3354,1.0,158.0,1.0,1.0
