qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_220_tokens,chunk_packed_220_doc_count,chunk_packed_220_em,chunk_packed_220_f1,ace_packed_220_tokens,ace_packed_220_doc_count,ace_packed_220_em,ace_packed_220_f1,ace_focused_220_tokens,ace_focused_220_doc_count,ace_focused_220_em,ace_focused_220_f1
5ae7766455429952e35ea920,"Geoffrey Rush, one of the stars in Intolerable Cruelty, is a known actor and film producer in what country?",chunk_packed_220,ace_packed_220,0.2673811984881699,0.29037430399830944,0.28747594661884596,0.2970339960095378,0.42857142857142855,209,4,0.0,0.0,185,5,0.0,0.0,185,5,0.0,0.0
5a77863555429949eeb29ec6,Who was born first Iain Pears or Richard Llewellyn ?,ace_focused_220,ace_packed_220,0.28008509014117733,0.2809305287644738,0.2821614789689564,0.30656910408178895,0.6666666666666666,215,5,0.0,0.6666666666666666,118,5,0.0,0.6666666666666666,118,5,0.0,0.6666666666666666
5ab3cc395542992ade7c6e9f,Party of Syrian Unity was established in the wake of a public statement that announced what ?,ace_packed_220,ace_focused_220,0.27464866019216716,0.2674331617141228,0.27146757940771704,0.3458912955625806,0.6666666666666666,187,3,0.0,0.13333333333333333,212,4,0.0,0.0,218,3,0.0,0.15384615384615385
5add016e5542992c1e3a250b,What made the man who abolished the Consell in 1718 resume the throne?,ace_packed_220,chunk_packed_220,0.20164244061687264,0.24635809486361074,0.24682172936621122,0.2735960587993672,0.25,197,3,0.0,0.0,216,4,0.0,0.0,204,3,0.0,0.0
5a8bd9c95542997f31a41de2,At which university does the biographer of John Clare teach English Literature?,chunk_packed_220,ace_focused_220,0.2775271347631279,0.26808812099946683,0.27203660745160535,0.26907178015974453,0.42857142857142855,201,5,1.0,1.0,204,5,0.0,0.0,193,4,1.0,1.0
5a8f13d55542997ba9cb31c9,Philip Savage served as Direcor of Player Personnel for the Baltimore Ravens under what general manager who was inducted into both the College and Pro Football Halls of Fame?,chunk_packed_220,ace_packed_220,0.3315271807154174,0.31859829455298583,0.3281929446028874,0.34674077426023087,0.42857142857142855,217,4,0.0,0.8,207,5,0.0,0.8,219,2,0.0,0.8
5ac248fd55429951e9e68525,What is the approximate population of the town near which Forward Operating Base Gibraltar was located ?,chunk_packed_220,ace_packed_220,0.3637082559921795,0.3752359802193146,0.37781417414022594,0.3690621461942714,0.42857142857142855,210,4,0.0,0.0,201,4,0.0,0.0,220,4,0.0,0.0
5adbcd475542996e68525240,"In what year did the manager of the singer-songwriter best known for ""American Pie"" die?",chunk_packed_220,ace_packed_220,0.2661430723863922,0.268371136046867,0.2684029426838676,0.28775356660412,0.6666666666666666,216,4,1.0,1.0,209,4,1.0,1.0,219,4,1.0,1.0
5a7c8a3b55429935c91b5204,Town's first season in their new stadium was under the leadership of an English Football manager who was born when?,ace_packed_220,ace_packed_220,0.27132623881362505,0.28477087777857135,0.2747513599027849,0.34625762677781435,0.6666666666666666,219,4,1.0,1.0,196,5,1.0,1.0,196,5,1.0,1.0
5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,ace_packed_220,chunk_packed_220,0.29227160314163125,0.2172919326587256,0.2619579863979721,0.35509672119964264,0.25,211,5,0.0,0.0,218,5,0.0,0.0,218,5,0.0,0.0
5ab2c6a955429916697740c2,Which country is the Taipa island part of?,ace_packed_220,ace_packed_220,0.268098691125289,0.2580797235716948,0.2642448613423507,0.3170326757756443,0.42857142857142855,215,5,0.0,0.0,218,5,1.0,1.0,216,5,0.0,0.0
5ac3165c5542995ef918c10a,Which American film director hosted the 18th Independent Spirit Awards in 2002?,ace_packed_220,ace_packed_220,0.3759132572962711,0.36869912683175016,0.3763993016519515,0.42870508403633156,1.0,218,5,1.0,1.0,207,5,1.0,1.0,214,5,1.0,1.0
5a7577145542996c70cfaf03,"Which park is larger, Timanfaya National Park or Sierra Nevada National Park?",ace_packed_220,chunk_packed_220,0.30073914914882083,0.34547521868979864,0.32852567511422137,0.4622604087956329,1.0,213,4,0.0,0.5714285714285715,220,5,0.0,0.0,220,5,0.0,0.5714285714285715
5a8f45385542997ba9cb320a,Dahlia and Aruncus are both examples of what type of plant catagorization?,chunk_packed_220,ace_packed_220,0.24981101041004167,0.2580582408432506,0.2590532628225767,0.26044630969316585,0.6666666666666666,202,4,0.0,0.0,200,4,0.0,0.0,203,5,0.0,0.0
5adea83b55429975fa854f53,Thirukkalacherry is a village in which Indian town?,chunk_packed_220,chunk_packed_220,0.3201493315121282,0.229217684599755,0.28794817670727185,0.3185459170623266,0.42857142857142855,194,4,0.0,0.0,199,5,0.0,0.0,199,5,0.0,0.0
5ab4428c5542990594ba9bda,Do Lush and P.O.D. both consist of four band members?,chunk_packed_220,chunk_packed_220,0.28107296571233226,0.26109962513201673,0.2680557995302866,0.294680282187449,0.42857142857142855,215,5,0.0,0.0,217,5,0.0,0.0,217,5,0.0,0.0
5a90692f5542990a98493625,In what 1997 American mystery crime film did Johnny Galecki start in?,chunk_packed_220,chunk_packed_220,0.2517836398623001,0.26826581672307404,0.26338995501225,0.2817300704478639,0.42857142857142855,212,4,1.0,1.0,216,5,1.0,1.0,217,5,1.0,1.0
5ae68a065542991bbc97611e,How many newspapers are in the group that Hills Valley Weekly is a part of?,ace_packed_220,ace_focused_220,0.33052798443277825,0.3536607988876699,0.34657235940699893,0.44881481635209686,0.42857142857142855,209,4,0.0,0.0,218,5,1.0,1.0,208,3,1.0,1.0
5ab2929a554299449642c900,Who is the US Olympian and Christian evangelist did the 2010 non-fiction book by Laura Hillenbrand focus on?  ,ace_packed_220,ace_packed_220,0.2695536275813445,0.27964182767202744,0.2633887135179006,0.33156489906221714,0.42857142857142855,210,4,0.0,0.8,195,5,0.0,0.8,216,5,0.0,0.8
5adf434c5542993a75d26462,"When will the exhibition basketball game which will hold at the Staples Center in Los Angeles, California be played ",ace_packed_220,ace_focused_220,0.3316336133908361,0.3389861537136716,0.3432864287997842,0.40950384208835544,0.6666666666666666,220,4,1.0,1.0,217,3,1.0,1.0,202,4,1.0,1.0
5ac4ecea55429919431739fd,"What game was a Philadelphia native, who played college basketball at the University of North Carolina, selected for?",ace_packed_220,ace_packed_220,0.31023834184591914,0.29545491185895345,0.2918233513673644,0.39428018362160966,0.6666666666666666,220,4,0.0,0.0,205,4,0.0,0.0,217,5,0.0,0.0
5a85dfcc5542994775f60673,"What South Korean actor was a member of the pop duo TVXQ and stared in Heading to the Ground, a 2009 MBC television series?",chunk_packed_220,chunk_packed_220,0.324096960984081,0.30613974963772106,0.317894079505329,0.3508793475089168,0.42857142857142855,208,5,0.0,0.6666666666666666,220,4,0.0,0.6666666666666666,220,5,0.0,0.0
5a8085705542992bc0c4a74b,Garden Island Naval Chapel is the oldest Chistian chapel of a naval branch of what defence force?,ace_packed_220,chunk_packed_220,0.32064999027888974,0.31848641137052636,0.32909913202052193,0.4110471344246893,0.6666666666666666,216,4,1.0,1.0,219,4,1.0,1.0,198,3,0.0,0.3333333333333333
5ae3992d5542994393b9e722,Chandamama and Kajal Aggarwal are both associated with which Indian film industries?,ace_packed_220,chunk_packed_220,0.28575630719432077,0.28371272538280995,0.27436010825929613,0.3208135055612092,0.42857142857142855,216,5,0.0,0.5,220,5,0.0,0.5,215,5,0.0,0.0
5ae7793c554299540e5a55c2,What park replaced American's first waterpark designed by the creator of seaworld?,chunk_packed_220,ace_focused_220,0.2746017953617992,0.2532260384495177,0.2576487183623474,0.2953482157888322,0.6666666666666666,217,4,0.0,0.0,201,4,0.0,0.0,197,5,0.0,0.0
5a7f46115542994857a766d9,What dynasty was the creator of Mouten Cadet wine a part of?,ace_packed_220,ace_packed_220,0.260651519515131,0.23717112002439786,0.25215698656896574,0.3581112791738106,0.42857142857142855,217,5,0.0,0.0,189,4,0.0,0.0,197,4,0.0,0.0
5a7380b955429908901be2d4,"Which film is older, Monsters, Inc. or Earth?",chunk_packed_220,ace_focused_220,0.29645635168173873,0.29775259128761766,0.29134062437683866,0.32499999999999996,0.42857142857142855,220,5,0.0,0.0,216,5,0.0,0.0,213,5,0.0,0.0
5abfd3d65542994516f4550b,Are both Don Giovanni and Cardillac operas with three acts?,ace_packed_220,ace_focused_220,0.2525556525629924,0.25418657884687507,0.2541861529363466,0.2985867221805406,0.25,218,4,1.0,1.0,220,5,1.0,1.0,213,3,1.0,1.0
5abf2e605542993fe9a41de4,In between Atsushi Ogata and Ralph Smart who graduated from Harvard College?,ace_packed_220,ace_focused_220,0.2668350472381819,0.3097438792526702,0.2967793337820289,0.31843561484364713,0.25,214,4,1.0,1.0,215,4,0.0,0.0,212,4,1.0,1.0
5ae256435542992decbdccc3,"In what year did the playwright who wrote ""The City Heiress"" die?",ace_packed_220,chunk_packed_220,0.2783215239686842,0.22937231499650135,0.2719256918168811,0.3476946004061322,0.42857142857142855,208,5,1.0,1.0,205,4,0.0,0.0,214,4,0.0,0.0
5ab819065542995dae37ea3c,"Between Mike Muir and Paul Di'Anno, who has worked with more bands?",chunk_packed_220,ace_focused_220,0.2663953153910479,0.24535929121322947,0.2673040014759607,0.2776451985682804,0.42857142857142855,219,5,0.0,0.0,194,5,0.0,0.0,189,5,0.0,0.0
5adfb10855429942ec259af9,Raiffeisen Zentralbank is the central institution of one a group of co-operative banks in Austria. What is the name of the other group?,chunk_packed_220,ace_focused_220,0.3205568564084856,0.32132447451777557,0.3177719265888499,0.34963630535624857,1.0,215,5,1.0,1.0,194,5,1.0,1.0,189,5,1.0,1.0
5ae0a54e5542993d6555ebdd,Joseph Benavidez has been compared favorably to which retired bantamweight and featherweight MMA fighter?,chunk_packed_220,chunk_packed_220,0.25371485742918976,0.2417331825455298,0.23049514563905113,0.26462099349379964,0.42857142857142855,212,3,1.0,1.0,204,5,0.0,0.8,218,5,1.0,1.0
5ab327bc554299233954ff33,What is the name the French give to the war during which the Prussians occupied the Pavillon du Butard?,ace_packed_220,ace_focused_220,0.24622072088574934,0.2539118148334858,0.2582142962157523,0.3137205637684113,0.42857142857142855,208,3,0.0,0.0,213,4,0.0,0.4,209,4,0.0,0.4
5a7c703055429935c91b51aa,Which constituent college of the University of Oxford in England was Francis Leighton warden of?,ace_packed_220,chunk_packed_220,0.37346585278510036,0.3904949722263288,0.37184256632076246,0.4194595264251382,1.0,196,4,0.0,0.8571428571428571,203,5,0.0,0.8571428571428571,203,5,0.0,0.8571428571428571
5abe19895542991f661060c2,Liaocheng and Shayang County are both located in which country?,chunk_packed_220,ace_focused_220,0.2500598839437069,0.2668175626734778,0.26679376981890357,0.26779052038872,1.0,216,5,0.0,0.0,199,5,0.0,0.0,197,4,0.0,0.0
5ac26d4d55429951e9e685b7,when did the black Angolan was one of the earliest African-American landowners in what would become the United States.acieved his freedom ,ace_packed_220,chunk_packed_220,0.32734587556881545,0.3469622055961581,0.31773828129912973,0.3591042003752942,0.25,181,3,0.0,0.0,209,4,0.0,0.0,203,4,0.0,0.0
5add95035542990dbb2f7e77,Cherie Currie and Steve Augeri were both what?,ace_packed_220,chunk_packed_220,0.265004950187799,0.24131890160162922,0.26388696880115803,0.3295460540959415,0.42857142857142855,207,5,0.0,0.6666666666666666,213,5,0.0,0.0,208,5,0.0,0.0
5adc46665542994650320cc8,"In what year was the composer of ""Anthem"" born?",chunk_packed_220,ace_focused_220,0.2151164912878285,0.2231366812480191,0.221915318816502,0.22794264555653976,0.1111111111111111,216,4,0.0,0.0,213,4,0.0,0.0,206,5,0.0,0.0
5ac259125542992f1f2b3867,Where was the sitcom filmed that Judy Greer played Kitty Sanchez in?,ace_packed_220,ace_focused_220,0.23837305154726907,0.27148958761906306,0.2768475301765267,0.27087153103873524,0.25,202,3,0.0,0.0,219,4,0.0,0.8571428571428571,218,5,0.0,0.8571428571428571
5a81624d5542995ce29dcbf1,The constituency which is represented by the 2015 elected Minister for Universities and Science is represented in what wing of the UK parliament?,chunk_packed_220,chunk_packed_220,0.32988178262575596,0.3207002681014286,0.32296208704123647,0.3434108668829431,0.42857142857142855,211,4,0.0,0.0,212,4,0.0,0.0,213,3,0.0,0.0
5a7933b255429907847277eb,"Which composer was also a teacher, Philip Glass or Franz Schreker? ",chunk_packed_220,ace_focused_220,0.2792426369057528,0.29911651221115887,0.3130693645271848,0.2918053773327841,0.42857142857142855,205,5,1.0,1.0,214,5,1.0,1.0,202,5,1.0,1.0
5a7754d85542993735360234,"Who was born first, Frank I. Cobb or Joseph Pulitzer?",ace_packed_220,ace_packed_220,0.28347627518658397,0.29331437577107267,0.2902157396903982,0.32935744975095016,0.42857142857142855,219,4,0.0,0.0,193,5,0.0,0.0,210,5,0.0,0.0
5a80c01855429938b61421b8,Who was the head coach of the Georgia Tech football team that finished the regular season with the same record as the 1981 team?,ace_packed_220,ace_packed_220,0.31089641484488406,0.2863966523970777,0.3081458461433626,0.36031587880565774,0.1111111111111111,211,4,0.0,0.0,213,4,0.0,0.5,215,4,0.0,0.5
5ab2b61d5542991669774065,Who did the actor who played a bellhop in Dead Heat on a Merry-Go-Round play in Star Wars?,chunk_packed_220,chunk_packed_220,0.35768651408272045,0.39532947124554196,0.39680792739556614,0.35826669228840663,0.25,184,3,0.0,0.0,219,4,0.0,0.0,217,3,0.0,0.0
5ae8167b55429952e35eaa06,What 1876 battle featured the Other Magpie?,ace_packed_220,ace_packed_220,0.2932744121751013,0.30601376735650154,0.3041608852233479,0.4518463919879715,0.42857142857142855,208,4,1.0,1.0,207,4,1.0,1.0,220,5,1.0,1.0
5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",ace_packed_220,ace_focused_220,0.32651611182379325,0.31232598999974537,0.3346313781901282,0.36657470775075773,0.42857142857142855,206,5,0.0,0.0,212,4,0.0,0.0,193,5,0.0,0.0
5ac2610455429951e9e68592,"How many exhibition games has the basketball team with which Louis Dunbar played, played? ",chunk_packed_220,chunk_packed_220,0.255012112300424,0.2591303036523026,0.2644498037630573,0.26736818800528867,0.6666666666666666,204,4,0.0,0.0,214,5,0.0,0.0,220,5,0.0,0.0
5a7c827e55429907fabeefa7,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,ace_packed_220,chunk_packed_220,0.33468337266364423,0.3586999013655361,0.3585604172881026,0.4233343362186941,0.6666666666666666,208,5,0.0,0.0,220,4,0.0,0.0,213,4,0.0,0.0
5a81711455429938b614233e,"Are both ""Cooking Light"" and ""Vibe"" magazines?",ace_packed_220,chunk_packed_220,0.27954933400443105,0.19709846445614537,0.2645941069987735,0.3661826392893335,0.42857142857142855,218,5,0.0,0.0,218,5,0.0,0.0,220,5,0.0,0.0
5adfd0d655429942ec259b4e,What is the name of the process used by a company that is located in New Jersey and invented Hexachrome?,chunk_packed_220,ace_packed_220,0.2870137123676759,0.2576232945310682,0.28654971491354675,0.2588485200309679,0.25,211,4,0.0,0.0,202,5,0.0,0.0,209,4,0.0,0.0
5adc85b855429944faac24e9,Who is an Australian philosopher that inspired Living High and Letting Die?,ace_packed_220,ace_focused_220,0.3183985689530864,0.3517337060051485,0.36117287603789355,0.3732055150820185,0.6666666666666666,205,4,1.0,1.0,194,5,0.0,0.0,204,4,1.0,1.0
5abfde655542997719eab6f2,Does the band God Lives Underwater or the band The Dear Hunter come from a larger state?,ace_packed_220,chunk_packed_220,0.27242108469323917,0.2822308244493167,0.2814696169805642,0.3718636172006643,0.42857142857142855,207,5,0.0,0.0,209,6,0.0,0.0,208,6,0.0,0.0
5a72953b5542994cef4bc357,What Labor member of the House of Representatives in the Australian Parliament was a member of the Australian Labor Party Australian Young Labor?,ace_packed_220,chunk_packed_220,0.3077279386215115,0.23784517115689663,0.2921569321700327,0.39769002065994696,0.42857142857142855,210,3,1.0,1.0,217,4,0.0,0.0,214,4,0.0,0.0
5ab989f755429970cfb8eb38,The creators of the product designation TSR 2002 was the first to publish what kind of game?,ace_packed_220,ace_focused_220,0.24825410179656454,0.2643275411022636,0.265679951387804,0.31994032421978424,0.42857142857142855,205,5,0.0,0.4,207,5,0.0,0.0,207,5,1.0,1.0
5ae2133e554299495565d9e3,The first female correspondent for Inside the NFL was replaced by who on the show American Ninja Warrior?,ace_packed_220,chunk_packed_220,0.29182736778280866,0.31142153576788467,0.3088712647908216,0.3451853475482297,0.1111111111111111,215,4,1.0,1.0,186,4,0.0,0.0,196,5,0.0,0.0
5a82d71555429966c78a6a94,Were the Tundra Mine and Negus Mine located in the same country?,chunk_packed_220,ace_focused_220,0.3066268096009578,0.30183947362919467,0.306445578445309,0.31272042446011683,0.42857142857142855,211,5,0.0,0.0,217,5,0.0,0.0,210,5,0.0,0.0
5ae1c3cd554299492dc91b87,"In what English district is the town Digby, Victoria may be named after?",ace_packed_220,ace_focused_220,0.31992845318650587,0.3464500320283892,0.3351555843539055,0.4028174651807025,1.0,220,5,0.0,0.6666666666666666,211,5,0.0,0.6666666666666666,202,4,0.0,0.6666666666666666
